case_a,case_b,case_number_a,case_number_b,input_distribution_distance,stress_distribution_distance,response_profile_distance,stress_p95_relative_difference,stress_p99_relative_difference,stress_max_relative_difference,input_distribution_distance_percentile,stress_distribution_distance_percentile,response_profile_distance_percentile,combined_distance_percentile_score,rank_of_b_from_a,rank_of_a_from_b,similarity_candidate,provisional_practical_screen
case_04,case_34,4,34,1.7356716706630908,0.7283666805934872,0.8223721941698919,0.1560642989699618,0.18182882649214602,0.026020441870016515,0.7908735597177808,0.403380539058931,0.4085071823765291,0.5342537603844136,137,140,False,difference_exceeds_integrated_presplit_screen
case_32,case_126,32,126,1.2761946840531242,0.7078566184065659,1.2524345121511047,0.1883638267392998,0.1266422428952028,0.20722798469290324,0.5225115476371758,0.3903355159636567,0.6899142175524086,0.5342537603844136,127,151,False,difference_exceeds_integrated_presplit_screen
case_100,case_164,100,164,1.2505454149400947,1.2473480674087813,0.8568660766491538,0.2842989451267665,0.31050707879912187,0.26278901824928547,0.503070910106086,0.6572255215471295,0.4424648495000254,0.5342537603844136,142,131,False,difference_exceeds_integrated_presplit_screen
case_129,case_158,129,158,1.3072726276395374,0.7509834142472747,1.1371929823026055,0.07715818500203987,0.14353222995082512,0.19399216899812394,0.5438302624232273,0.4146997614334298,0.6443327749860414,0.5342875996142328,140,141,False,difference_exceeds_integrated_presplit_screen
case_46,case_51,46,51,0.8784710351610451,1.8784629245981173,0.9663310454945077,0.4301103180016445,0.4692329110419096,0.46558937332551603,0.21628343738896502,0.8417339221359322,0.5448961981625298,0.5343045192291423,137,35,False,difference_exceeds_integrated_presplit_screen
case_00,case_185,0,185,1.130381216735879,1.2934067050401659,0.9340684504966268,0.26605545159377775,0.28497302606801794,0.348628360953686,0.410842089234049,0.6744327699101569,0.5178924927668647,0.5343891173036902,123,151,False,difference_exceeds_integrated_presplit_screen
case_09,case_129,9,129,1.0410510135502171,1.29069637319358,1.0290773711468904,0.20946358354052405,0.2825745911267843,0.291964399781768,0.34074412466372267,0.6737221460839551,0.5888533576975788,0.5344398761484189,137,141,False,difference_exceeds_integrated_presplit_screen
case_46,case_145,46,145,1.332047676201945,1.1668866823255986,0.8366632078230359,0.25817225464532645,0.2941355843341016,0.21374542838156738,0.5613928226993553,0.6198670118268108,0.4220597939190904,0.5344398761484189,138,147,False,difference_exceeds_integrated_presplit_screen
case_100,case_129,100,129,1.0795090158338478,1.1641735477365007,1.072186313873203,0.18020247609239656,0.2540444814597563,0.27733687019464487,0.3704888076747373,0.6188010760875082,0.6142835389066544,0.5345244742229666,143,142,False,difference_exceeds_integrated_presplit_screen
case_76,case_86,76,86,1.3567478019816201,0.7548326235943396,1.0618128259102535,0.21558787411401983,0.24365319675546754,0.09819157597444858,0.5777879295467235,0.41667935637784886,0.6091061367443277,0.5345244742229668,131,123,False,difference_exceeds_integrated_presplit_screen
case_00,case_142,0,142,1.0892866891160957,1.2626418242994764,0.9882097262883822,0.2516777731511357,0.28528542413717733,0.2850974131422328,0.3789147758997005,0.6635196182934876,0.5613420638546267,0.534592152682605,124,153,False,difference_exceeds_integrated_presplit_screen
case_00,case_181,0,181,1.0559281761566648,1.1027643513876686,1.1783283710639134,0.1818573764407034,0.26346237781968634,0.23646606869672368,0.3523679001065936,0.5912390233998274,0.6602202933861225,0.5346090722975144,125,153,False,difference_exceeds_integrated_presplit_screen
case_81,case_197,81,197,1.2802217713994868,1.2696795220856416,0.8267564636806053,0.260566743670961,0.2725591058057014,0.2626389149959858,0.5255570783208974,0.6660068016851937,0.41226333688645245,0.5346090722975144,109,151,False,difference_exceeds_integrated_presplit_screen
case_77,case_107,77,107,0.9264546629793887,1.4174504217337511,1.1061531257809913,0.2942796902921346,0.26322763304769387,0.39492587623102665,0.2520176640779656,0.7221968427998579,0.6298665042383635,0.5346936703720623,137,132,False,difference_exceeds_integrated_presplit_screen
case_39,case_169,39,169,0.946803098401133,0.996217705575767,1.7360383745738592,0.19608488597850424,0.1567731997134099,0.25279297897163555,0.2663316582914573,0.539718796000203,0.7980813156692553,0.5347105899869719,21,158,False,difference_exceeds_integrated_presplit_screen
case_162,case_199,162,199,1.6250148456741957,0.9436970310201648,0.7670611674412837,0.21005110555609588,0.2673887720911812,0.2250791765368071,0.740926856504746,0.5126643317598092,0.350642099385818,0.534744429216791,43,161,False,difference_exceeds_integrated_presplit_screen
case_07,case_22,7,22,1.4241282491562417,0.5668077699095938,1.2027144808243628,0.06791228935475324,0.11957846387326733,0.20462974085103555,0.6196639764478961,0.3144002842495305,0.670270544642404,0.5347782684466101,138,68,False,difference_exceeds_integrated_presplit_screen
case_157,case_167,157,167,1.7657793994099105,0.23903895072812856,1.2768591371953932,0.02279108137574285,0.063859896702894,0.0976709417893593,0.8022435409370082,0.10319273133343485,0.698949291914116,0.5347951880615197,152,49,False,difference_exceeds_integrated_presplit_screen
case_83,case_180,83,180,1.3707206367393117,1.2282555220269011,0.7864643028959601,0.2898242449168358,0.28641627148184606,0.2807107762523642,0.586670727374245,0.6480381706512359,0.36982894269326433,0.5348459469062484,140,114,False,difference_exceeds_integrated_presplit_screen
case_33,case_186,33,186,1.1375703235987655,1.4158640450727906,0.8805496320082017,0.47724512284751386,0.44793262058504907,0.5329258074839609,0.4161717679305619,0.7216384955078422,0.4667783361250698,0.5348628665211579,56,160,False,difference_exceeds_integrated_presplit_screen
case_42,case_73,42,73,1.348586028199227,0.5837519484885791,1.3012306518847623,0.08003701750554439,0.06076147373265801,0.11637158455751866,0.5724582508502106,0.3236891528348815,0.7084411958783818,0.534862866521158,21,9,False,difference_exceeds_integrated_presplit_screen
case_86,case_150,86,150,1.4750335965621182,0.4377665767290298,1.3416091690413132,0.026018962481577042,0.1270816857012843,0.05069036431291827,0.6528095020557332,0.23293233845997666,0.7188467590477641,0.534862866521158,124,91,False,difference_exceeds_integrated_presplit_screen
case_98,case_134,98,134,1.3450250784206002,1.5481975075901329,0.690185459757559,0.31124237221474593,0.31562810021603566,0.2353444792228108,0.5701741028374194,0.7662047611796355,0.26820973554641897,0.534862866521158,107,150,False,difference_exceeds_integrated_presplit_screen
case_81,case_190,81,190,1.2168120955669839,0.9864119766844025,1.0372838097693995,0.20932137098284745,0.19735787607100894,0.21611933766865574,0.4757626516420486,0.534744429216791,0.5942845540835491,0.5349305449807963,110,150,False,difference_exceeds_integrated_presplit_screen
case_61,case_70,61,70,0.9535709920710774,1.2325846568639136,1.234979925201287,0.26215310805289826,0.23963140639781577,0.3236332475211858,0.2712552662301406,0.650373077508756,0.6832140500482209,0.5349474645957059,129,141,False,difference_exceeds_integrated_presplit_screen
case_122,case_129,122,129,1.1058975573934193,1.0704074469982299,1.1218745579677205,0.3731136411830984,0.3084270409270588,0.18357817663716017,0.39195979899497485,0.5761128876706766,0.6368204659661946,0.5349643842106153,78,143,False,difference_exceeds_integrated_presplit_screen
case_98,case_105,98,105,1.3651895708045207,1.8416678399104378,0.6059327505449623,0.4098697776560762,0.4095049549737667,0.3625937261715717,0.5834729201563372,0.8364042434394193,0.18501598903608954,0.5349643842106154,108,151,False,difference_exceeds_integrated_presplit_screen
case_113,case_129,113,129,0.939552918015593,1.32492023641439,1.1689413365669163,0.21008305677158232,0.26269791608273374,0.31695701195940645,0.2607989442160296,0.6874777930054312,0.656667174255114,0.534981303825525,135,144,False,difference_exceeds_integrated_presplit_screen
case_12,case_22,12,22,1.490830380423261,0.45708490850355854,1.2661462997350679,0.03712109930065576,0.090157426532292,0.18714801536879297,0.6635196182934876,0.24612963808943708,0.6953961727831075,0.535015143055344,137,69,False,difference_exceeds_integrated_presplit_screen
case_74,case_200,74,200,1.3063573817273066,0.6995692186373508,1.2182191593393021,0.1980762488887502,0.13374584485366897,0.06432448053839183,0.5430688797522968,0.38551342571443076,0.6767676767676768,0.5351166607448015,141,151,False,difference_exceeds_integrated_presplit_screen
case_154,case_163,154,163,1.8438098651211448,1.0655634255894348,0.6226891937546133,0.2753618252836086,0.24505816113663176,0.23946238546753054,0.8297040759352318,0.5735241865895132,0.20212171970965942,0.5351166607448015,97,40,False,difference_exceeds_integrated_presplit_screen
case_86,case_132,86,132,1.4686538466735184,0.45403098199855213,1.3170466637607652,0.058321842359122654,0.1414521607875873,0.034586894091173166,0.6483934825643368,0.244150043145018,0.7129079742145069,0.5351504999746206,125,95,False,difference_exceeds_integrated_presplit_screen
case_42,case_96,42,96,1.3408359735047086,0.4504761040572518,1.7250674171882947,0.13557210940671452,0.11760268735202999,0.01621866298835691,0.5673823663773413,0.24135830668493985,0.796812344551038,0.5351843392044398,22,150,False,difference_exceeds_integrated_presplit_screen
case_01,case_94,1,94,1.184571847858089,1.4531432715140726,0.8331919592467065,0.28905433952967896,0.2948315227146835,0.4301702885257304,0.45271813613522155,0.734277447845287,0.4186081924775392,0.5352012588193493,143,103,False,difference_exceeds_integrated_presplit_screen
case_27,case_79,27,79,2.0427057404980165,0.9989772898490699,0.5969185680871116,0.21392072731467351,0.1891190056057709,0.2844933542154299,0.8875184000812142,0.5411908024973352,0.1768945738794985,0.5352012588193493,94,145,False,difference_exceeds_integrated_presplit_screen
case_41,case_95,41,95,1.091398566325681,0.8006308643124184,1.6639874051437966,0.023535594103492995,0.038709712453216305,0.04908623895310528,0.3800314704837318,0.43769351809552814,0.7879295467235166,0.5352181784342588,81,17,False,difference_exceeds_integrated_presplit_screen
case_155,case_167,155,167,1.4762883261967557,0.3693615086913611,1.5412049465436697,0.019696393204118683,0.07477183994629115,0.14406366402409435,0.6538754377950358,0.1902949088878737,0.7620932947566114,0.5354212138131736,147,50,False,difference_exceeds_integrated_presplit_screen
case_71,case_191,71,191,2.1212560159857645,0.32176850219861297,0.9626477393482081,0.054430544504369606,0.078983057321704,0.13498447558301285,0.9072128318359474,0.15720014212476524,0.5419014263235369,0.5354381334280832,76,153,False,difference_exceeds_integrated_presplit_screen
case_13,case_176,13,176,1.2543225141215195,0.8610996222669263,1.104658267100258,0.15231050936644874,0.20631320893219413,0.10165602513456917,0.5061671996345363,0.4709913202375514,0.6292573981016192,0.5354719726579024,146,114,False,difference_exceeds_integrated_presplit_screen
case_32,case_182,32,182,1.31215628221677,0.8238057771333427,1.0602592546612055,0.2230762530358824,0.164215465752285,0.19962468061285474,0.5476371757778793,0.4507385411908025,0.6081417186944825,0.5355058118877215,128,155,False,difference_exceeds_integrated_presplit_screen
case_61,case_87,61,87,1.2679427106693344,0.4979515102986919,1.897773462811362,0.10651051257040293,0.05382518627901242,0.0270648747713818,0.5162682097355464,0.27333637886401707,0.8171158824425157,0.5355734903473598,130,31,False,difference_exceeds_integrated_presplit_screen
case_160,case_196,160,196,1.3318599943825435,0.49635934926660397,1.589771916178904,0.025587550109191656,0.0903003884509039,0.0670035000617376,0.5612405461651693,0.27232120196944315,0.7733109994416527,0.5356242491920884,54,153,False,difference_exceeds_integrated_presplit_screen
case_92,case_155,92,155,1.4845461141981255,0.56323080257755,1.1167742661380888,0.12800208075858205,0.15778501106935017,0.0430205993876244,0.6592558753362774,0.3127252423734836,0.634942388711233,0.5356411688069981,139,148,False,difference_exceeds_integrated_presplit_screen
case_86,case_108,86,108,1.182905164068785,1.2726052887021504,0.9039421974357109,0.2656850531978819,0.2532297426858284,0.3891766787514696,0.4512968884828181,0.667123496269225,0.488807674737323,0.5357426864964553,126,144,False,difference_exceeds_integrated_presplit_screen
case_96,case_160,96,160,1.5140043130531524,0.38603579560430523,1.3895769670418108,0.053398627341374245,0.008995755778709697,0.13406591185445943,0.6771737475255063,0.20019288360996904,0.7299121871986194,0.5357596061113649,151,55,False,difference_exceeds_integrated_presplit_screen
case_72,case_83,72,83,1.2012299149367625,2.839171465651955,0.6136201777763026,0.7295164054185169,0.7421246533208329,0.7485769201897492,0.4644434292675499,0.9506624029237094,0.19247753921120755,0.5358611238008223,76,141,False,difference_exceeds_integrated_presplit_screen
case_05,case_51,5,51,0.9080198865016849,1.9271447937925086,0.9371501551802267,0.4443925158892748,0.4889789866733801,0.47826490493167484,0.2375006344855591,0.8495507842241511,0.5205827115374854,0.5358780434157319,134,36,False,difference_exceeds_integrated_presplit_screen
case_32,case_42,32,42,1.079411878534575,0.9191168313614192,1.4215412990463152,0.11661998284740639,0.09321027686331813,0.3061464881807957,0.37028577229582255,0.500736003248566,0.736612354702807,0.5358780434157319,129,23,False,difference_exceeds_integrated_presplit_screen
case_81,case_124,81,124,1.2574849120934037,0.9909438456753183,0.988963989231628,0.21328283967742434,0.1993916972194959,0.20358264281345703,0.5086036241815136,0.5371808537637683,0.5620019288360997,0.5359288022604605,111,150,False,difference_exceeds_integrated_presplit_screen
case_56,case_130,56,130,1.3899873126463351,0.43325437869315087,1.6194536778197968,0.15173076770068158,0.04073593112938452,0.09239030141801327,0.5988528501091315,0.22978529008679763,0.7792497842749099,0.5359626414902796,143,130,False,difference_exceeds_integrated_presplit_screen
case_71,case_158,71,158,1.46856268571438,0.8114640427037818,0.9329967859465306,0.15008782742726445,0.1706061364831093,0.25645822763636955,0.6481904471854221,0.44363230292878536,0.5164204862697325,0.5360810787946466,77,142,False,difference_exceeds_integrated_presplit_screen
case_172,case_173,172,173,0.7612345585693775,1.777159610586541,1.139091869691713,0.2359496182883037,0.27539506089255944,0.19782147917471088,0.1389269580224354,0.8243236383939901,0.645043398812243,0.5360979984095562,13,4,False,difference_exceeds_integrated_presplit_screen
case_50,case_184,50,184,1.363137003279182,0.4817917828739265,1.5526761796976152,0.17435762240894945,0.057697823297087766,0.003415764662370368,0.5821531901933912,0.26181412111060354,0.7644282016141313,0.5361318376393753,108,153,False,difference_exceeds_integrated_presplit_screen
case_04,case_140,4,140,1.2539309427318026,0.9609467021868079,1.0171173934400468,0.1910568075780608,0.24184740390663914,0.09035015312095207,0.5058118877214355,0.5217501649662454,0.5809349779199026,0.5361656768691945,138,156,False,difference_exceeds_integrated_presplit_screen
case_06,case_71,6,71,2.2082567835564118,1.2233924217575134,0.3782520193528351,0.2640593322629513,0.27404998822351495,0.25378079735367454,0.9273640931932389,0.6453987107253439,0.03593726206791534,0.5362333553288327,117,78,False,difference_exceeds_integrated_presplit_screen
